ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,price,label
2020-07-06,11494.068738315713,11357.675155857778,11716.935125536931,11494.068738315713,11494.068738315713,46.31407389161053,46.31407389161053,46.31407389161053,14.318244215290118,14.318244215290118,14.318244215290118,31.99582967632041,31.99582967632041,31.99582967632041,0.0,0.0,0.0,11540.382812207323,11450.0,Actual
2020-07-07,11495.616146886747,11356.709912339447,11720.122971490084,11495.616146886747,11495.616146886747,43.15074520083177,43.15074520083177,43.15074520083177,10.540632141095234,10.540632141095234,10.540632141095234,32.61011305973654,32.61011305973654,32.61011305973654,0.0,0.0,0.0,11538.766892087579,11450.0,Actual
2020-07-08,11497.16356629796,11369.350065048551,11730.848215657577,11497.16356629796,11497.16356629796,51.82746278717543,51.82746278717543,51.82746278717543,19.019696969948917,19.019696969948917,19.019696969948917,32.80776581722651,32.80776581722651,32.80776581722651,0.0,0.0,0.0,11548.991029085137,11450.0,Actual
2020-07-09,11498.710985709176,11378.738696384105,11723.790075464089,11498.710985709176,11498.710985709176,49.55982745816648,49.55982745816648,49.55982745816648,16.977803150004316,16.977803150004316,16.977803150004316,32.58202430816217,32.58202430816217,32.58202430816217,0.0,0.0,0.0,11548.270813167343,11450.0,Actual
2020-07-10,11500.25840512039,11346.367646802148,11699.678994979078,11500.25840512039,11500.25840512039,32.213222873640035,32.213222873640035,32.213222873640035,0.2827657042565507,0.2827657042565507,0.2827657042565507,31.930457169383487,31.930457169383487,31.930457169383487,0.0,0.0,0.0,11532.471627994031,11450.0,Actual
2020-07-13,11504.900663354036,11368.489897074116,11722.032604080481,11504.900663354036,11504.900663354036,41.77172111362863,41.77172111362863,41.77172111362863,14.318244215310962,14.318244215310962,14.318244215310962,27.453476898317668,27.453476898317668,27.453476898317668,0.0,0.0,0.0,11546.672384467664,11450.0,Actual
2020-07-14,11506.44808276525,11359.09453583767,11715.130455828483,11506.44808276525,11506.44808276525,35.688094850495794,35.688094850495794,35.688094850495794,10.540632141094433,10.540632141094433,10.540632141094433,25.147462709401363,25.147462709401363,25.147462709401363,0.0,0.0,0.0,11542.136177615745,11450.0,Actual
2020-07-15,11507.995502176465,11368.380920758002,11718.420422110377,11507.995502176465,11507.995502176465,41.4745173995464,41.4745173995464,41.4745173995464,19.019696969945436,19.019696969945436,19.019696969945436,22.454820429600964,22.454820429600964,22.454820429600964,0.0,0.0,0.0,11549.470019576012,11450.0,Actual
2020-07-16,11509.54292158768,11367.003162075764,11717.712085303154,11509.54292158768,11509.54292158768,36.36867921065507,36.36867921065507,36.36867921065507,16.977803149971685,16.977803149971685,16.977803149971685,19.390876060683382,19.390876060683382,19.390876060683382,0.0,0.0,0.0,11545.911600798334,11450.0,Actual
2020-07-17,11511.090340998895,11353.464898250812,11705.516287557342,11511.090340998895,11511.090340998895,16.25535511770355,16.25535511770355,16.25535511770355,0.28276570441023435,0.28276570441023435,0.28276570441023435,15.972589413293319,15.972589413293319,15.972589413293319,0.0,0.0,0.0,11527.3456961166,11450.0,Actual
2020-07-20,11515.732599232539,11364.295384587558,11717.557598406747,11515.732599232539,11515.732599232539,18.097692423199636,18.097692423199636,18.097692423199636,14.318244215322121,14.318244215322121,14.318244215322121,3.779448207877515,3.779448207877515,3.779448207877515,0.0,0.0,0.0,11533.830291655739,11450.0,Actual
2020-07-21,11517.280018643753,11340.301453548107,11714.85630177703,11517.280018643753,11517.280018643753,9.676489152407797,9.676489152407797,9.676489152407797,10.54063214109363,10.54063214109363,10.54063214109363,-0.8641429886858333,-0.8641429886858333,-0.8641429886858333,0.0,0.0,0.0,11526.95650779616,11350.0,Actual
2020-07-22,11518.827438054968,11350.64662878102,11714.587912607029,11518.827438054968,11518.827438054968,13.25723806934231,13.25723806934231,13.25723806934231,19.019696969953863,19.019696969953863,19.019696969953863,-5.762458900611555,-5.762458900611555,-5.762458900611555,0.0,0.0,0.0,11532.08467612431,11450.0,Actual
2020-07-23,11520.374857466182,11353.869547409673,11688.393366432898,11520.374857466182,11520.374857466182,6.083772873968113,6.083772873968113,6.083772873968113,16.97780315002117,16.97780315002117,16.97780315002117,-10.894030276053059,-10.894030276053059,-10.894030276053059,0.0,0.0,0.0,11526.45863034015,11400.0,Actual
2020-07-24,11521.922276877398,11328.523943445007,11671.456010713338,11521.922276877398,11521.922276877398,-15.954415398147859,-15.954415398147859,-15.954415398147859,0.28276570437358495,0.28276570437358495,0.28276570437358495,-16.237181102521443,-16.237181102521443,-16.237181102521443,0.0,0.0,0.0,11505.96786147925,11550.0,Actual
2020-07-27,11526.564535111043,11335.347193190973,11689.301494504889,11526.564535111043,11526.564535111043,-18.999375275681093,-18.999375275681093,-18.999375275681093,14.318244215352644,14.318244215352644,14.318244215352644,-33.31761949103374,-33.31761949103374,-33.31761949103374,0.0,0.0,0.0,11507.565159835362,11450.0,Actual
2020-07-28,11528.111954522257,11327.677127929528,11674.937946709922,11528.111954522257,11528.111954522257,-28.747662995251392,-28.747662995251392,-28.747662995251392,10.540632141099904,10.540632141099904,10.540632141099904,-39.288295136351294,-39.288295136351294,-39.288295136351294,0.0,0.0,0.0,11499.364291527007,11450.0,Actual
2020-07-29,11529.659373933473,11327.621123187095,11699.308252565606,11529.659373933473,11529.659373933473,-26.341229643220935,-26.341229643220935,-26.341229643220935,19.019696969921764,19.019696969921764,19.019696969921764,-45.360926613142695,-45.360926613142695,-45.360926613142695,0.0,0.0,0.0,11503.318144290251,11450.0,Actual
2020-07-30,11531.206793344687,11321.05347308216,11679.737502730162,11531.206793344687,11531.206793344687,-34.535703951650305,-34.535703951650305,-34.535703951650305,16.97780314998854,16.97780314998854,16.97780314998854,-51.513507101638844,-51.513507101638844,-51.513507101638844,0.0,0.0,0.0,11496.671089393036,11450.0,Actual
2020-08-03,11537.396470989546,11293.449590491691,11649.305860312725,11537.396470989546,11537.396470989546,-62.16513673252483,-62.16513673252483,-62.16513673252483,14.318244215363801,14.318244215363801,14.318244215363801,-76.48338094788865,-76.48338094788865,-76.48338094788865,0.0,0.0,0.0,11475.231334257021,11450.0,Actual
2020-08-04,11538.943890400762,11296.686901837666,11645.36218203971,11538.943890400762,11538.943890400762,-72.16541466891263,-72.16541466891263,-72.16541466891263,10.5406321410991,10.5406321410991,10.5406321410991,-82.70604681001174,-82.70604681001174,-82.70604681001174,0.0,0.0,0.0,11466.77847573185,11450.0,Actual
2020-08-05,11540.491309811976,11296.554734269137,11648.26844649161,11540.491309811976,11540.491309811976,-69.85749264785875,-69.85749264785875,-69.85749264785875,19.019696969946907,19.019696969946907,19.019696969946907,-88.87718961780566,-88.87718961780566,-88.87718961780566,0.0,0.0,0.0,11470.633817164116,11450.0,Actual
2020-08-06,11542.038729223192,11287.798525856822,11640.961013103308,11542.038729223192,11542.038729223192,-77.99745338261904,-77.99745338261904,-77.99745338261904,16.977803149996966,16.977803149996966,16.977803149996966,-94.97525653261602,-94.97525653261602,-94.97525653261602,0.0,0.0,0.0,11464.041275840573,11450.0,Actual
2020-08-07,11543.586148634406,11266.18650642981,11616.252408779013,11543.586148634406,11543.586148634406,-100.69615193977245,-100.69615193977245,-100.69615193977245,0.2827657043002878,0.2827657043002878,0.2827657043002878,-100.97891764407274,-100.97891764407274,-100.97891764407274,0.0,0.0,0.0,11442.889996694634,11450.0,Actual
2020-08-10,11548.228406868051,11276.234800760476,11605.335873850101,11548.228406868051,11548.228406868051,-103.89654343013139,-103.89654343013139,-103.89654343013139,14.318244215374964,14.318244215374964,14.318244215374964,-118.21478764550635,-118.21478764550635,-118.21478764550635,0.0,0.0,0.0,11444.33186343792,11450.0,Actual
2020-08-11,11549.775826279265,11269.154129674342,11603.147004362572,11549.775826279265,11549.775826279265,-113.09350758182232,-113.09350758182232,-113.09350758182232,10.540632141098305,10.540632141098305,10.540632141098305,-123.63413972292062,-123.63413972292062,-123.63413972292062,0.0,0.0,0.0,11436.682318697443,11450.0,Actual
2020-08-12,11551.32324569048,11263.777280237086,11609.39383672004,11551.32324569048,11551.32324569048,-109.83826876256087,-109.83826876256087,-109.83826876256087,19.019696969943425,19.019696969943425,19.019696969943425,-128.85796573250428,-128.85796573250428,-128.85796573250428,0.0,0.0,0.0,11441.484976927919,11450.0,Actual
2020-08-13,11552.870665101695,11252.691555859514,11608.13791006739,11552.870665101695,11552.870665101695,-116.88979904668967,-116.88979904668967,-116.88979904668967,16.97780315001046,16.97780315001046,16.97780315001046,-133.86760219670015,-133.86760219670015,-133.86760219670015,0.0,0.0,0.0,11435.980866055004,11350.0,Actual
2020-08-14,11554.41808451291,11240.273108534204,11597.955011811646,11554.41808451291,11554.41808451291,-138.3622858980921,-138.3622858980921,-138.3622858980921,0.2827657044539708,0.2827657044539708,0.2827657044539708,-138.64505160254606,-138.64505160254606,-138.64505160254606,0.0,0.0,0.0,11416.055798614818,11450.0,Actual
2020-08-18,11560.60776215777,11244.4591246846,11595.521775909789,11560.60776215777,11560.60776215777,-144.55880202461626,-144.55880202461626,-144.55880202461626,10.540632141115093,10.540632141115093,10.540632141115093,-155.09943416573134,-155.09943416573134,-155.09943416573134,0.0,0.0,0.0,11416.048960133154,11450.0,Actual
2020-08-19,11562.155181568985,11237.922107316776,11599.048528821126,11562.155181568985,11562.155181568985,-139.4534171555676,-139.4534171555676,-139.4534171555676,19.019696969939947,19.019696969939947,19.019696969939947,-158.47311412550755,-158.47311412550755,-158.47311412550755,0.0,0.0,0.0,11422.701764413418,11450.0,Actual
2020-08-24,11569.892279477652,11235.058119287783,11596.118465998621,11569.892279477652,11569.892279477652,-155.95545530822017,-155.95545530822017,-155.95545530822017,14.318244215314001,14.318244215314001,14.318244215314001,-170.27369952353416,-170.27369952353416,-170.27369952353416,0.0,0.0,0.0,11413.936824169432,11450.0,Actual
2020-08-25,11571.439699059385,11231.649587959053,11584.278416204508,11571.439699059385,11571.439699059385,-161.01299229602702,-161.01299229602702,-161.01299229602702,10.540632141103778,10.540632141103778,10.540632141103778,-171.55362443713082,-171.55362443713082,-171.55362443713082,0.0,0.0,0.0,11410.426706763357,11450.0,Actual
2020-08-26,11572.98711864112,11234.039435061395,11597.677404507423,11572.98711864112,11572.98711864112,-153.4376316301621,-153.4376316301621,-153.4376316301621,19.01969696993646,19.01969696993646,19.01969696993646,-172.45732860009855,-172.45732860009855,-172.45732860009855,0.0,0.0,0.0,11419.549487010958,11450.0,Actual
2020-08-27,11574.534538222853,11241.190821845536,11603.447121594834,11574.534538222853,11574.534538222853,-156.00305305397083,-156.00305305397083,-156.00305305397083,16.977803149986254,16.977803149986254,16.977803149986254,-172.98085620395707,-172.98085620395707,-172.98085620395707,0.0,0.0,0.0,11418.531485168882,11450.0,Actual
2020-08-28,11576.081957804587,11240.453714722868,11586.888202027865,11576.081957804587,11576.081957804587,-172.83919778309965,-172.83919778309965,-172.83919778309965,0.2827657043806754,0.2827657043806754,0.2827657043806754,-173.12196348748031,-173.12196348748031,-173.12196348748031,0.0,0.0,0.0,11403.242760021487,11450.0,Actual
2020-08-31,11580.724216549786,11248.975773950651,11604.8619596313,11580.724216549786,11580.724216549786,-156.93894356660135,-156.93894356660135,-156.93894356660135,14.318244215334843,14.318244215334843,14.318244215334843,-171.2571877819362,-171.2571877819362,-171.2571877819362,0.0,0.0,0.0,11423.785272983185,11450.0,Actual
2020-09-01,11582.27163613152,11253.433908017496,11604.655130259725,11582.27163613152,11582.27163613152,-159.34516598635804,-159.34516598635804,-159.34516598635804,10.540632141113488,10.540632141113488,10.540632141113488,-169.88579812747153,-169.88579812747153,-169.88579812747153,0.0,0.0,0.0,11422.926470145161,11450.0,Actual
2020-09-02,11583.819055713253,11262.378005012293,11617.150444118955,11583.819055713253,11583.819055713253,-149.1322293811796,-149.1322293811796,-149.1322293811796,19.0196969699616,19.0196969699616,19.0196969699616,-168.15192635114119,-168.15192635114119,-168.15192635114119,0.0,0.0,0.0,11434.686826332074,11450.0,Actual
2020-09-03,11585.366475294988,11262.242911117426,11627.393952658027,11585.366475294988,11585.366475294988,-149.08914248195796,-149.08914248195796,-149.08914248195796,16.977803150035736,16.977803150035736,16.977803150035736,-166.06694563199372,-166.06694563199372,-166.06694563199372,0.0,0.0,0.0,11436.27733281303,11450.0,Actual
2020-09-04,11586.913894876721,11252.476672334913,11611.802195364902,11586.913894876721,11586.913894876721,-163.36228806445843,-163.36228806445843,-163.36228806445843,0.2827657043893902,0.2827657043893902,0.2827657043893902,-163.64505376884782,-163.64505376884782,-163.64505376884782,0.0,0.0,0.0,11423.551606812263,11450.0,Actual
2020-09-07,11591.556153621921,11291.632487809318,11629.256406958979,11591.556153621921,11591.556153621921,-140.22640308258505,-140.22640308258505,-140.22640308258505,14.318244215346004,14.318244215346004,14.318244215346004,-154.54464729793105,-154.54464729793105,-154.54464729793105,0.0,0.0,0.0,11451.329750539337,11450.0,Actual
2020-09-08,11593.103573203656,11275.929058615993,11627.989963978596,11593.103573203656,11593.103573203656,-140.43662299711474,-140.43662299711474,-140.43662299711474,10.540632141102183,10.540632141102183,10.540632141102183,-150.97725513821692,-150.97725513821692,-150.97725513821692,0.0,0.0,0.0,11452.666950206542,11450.0,Actual
2020-09-09,11594.65099278539,11286.674951911786,11641.92504426623,11594.65099278539,11594.65099278539,-128.16978257532938,-128.16978257532938,-128.16978257532938,19.019696969941407,19.019696969941407,19.019696969941407,-147.18947954527079,-147.18947954527079,-147.18947954527079,0.0,0.0,0.0,11466.48121021006,11450.0,Actual
2020-09-10,11596.198412367123,11290.248794349678,11636.826263452103,11596.198412367123,11596.198412367123,-126.23600095540887,-126.23600095540887,-126.23600095540887,16.97780315000817,16.97780315000817,16.97780315000817,-143.21380410541704,-143.21380410541704,-143.21380410541704,0.0,0.0,0.0,11469.962411411714,11450.0,Actual
2020-09-11,11597.745831948856,11282.904693041552,11640.473237578024,11597.745831948856,11597.745831948856,-138.8027860416319,-138.8027860416319,-138.8027860416319,0.2827657043527408,0.2827657043527408,0.2827657043527408,-139.08555174598462,-139.08555174598462,-139.08555174598462,0.0,0.0,0.0,11458.943045907225,11450.0,Actual
2020-09-14,11602.388090694058,11308.87090220087,11665.719774441188,11602.388090694058,11602.388090694058,-111.85786392096269,-111.85786392096269,-111.85786392096269,14.318244215273882,14.318244215273882,14.318244215273882,-126.17610813623656,-126.17610813623656,-126.17610813623656,0.0,0.0,0.0,11490.530226773095,11450.0,Actual
2020-09-15,11603.93551027579,11324.82188952809,11665.29512688509,11603.93551027579,11603.93551027579,-111.29789209928265,-111.29789209928265,-111.29789209928265,10.540632141090871,10.540632141090871,10.540632141090871,-121.83852424037352,-121.83852424037352,-121.83852424037352,0.0,0.0,0.0,11492.637618176508,11450.0,Actual
2020-09-16,11605.482929857524,11328.55443014693,11688.450638332735,11605.482929857524,11605.482929857524,-98.53788657624607,-98.53788657624607,-98.53788657624607,19.01969696993793,19.01969696993793,19.01969696993793,-117.557583546184,-117.557583546184,-117.557583546184,0.0,0.0,0.0,11506.945043281277,11450.0,Actual
2020-09-17,11607.030349439257,11331.293168975442,11678.789448956513,11607.030349439257,11607.030349439257,-96.40092097104409,-96.40092097104409,-96.40092097104409,16.9778031500166,16.9778031500166,16.9778031500166,-113.37872412106069,-113.37872412106069,-113.37872412106069,0.0,0.0,0.0,11510.629428468214,11450.0,Actual
2020-09-18,11608.57776902099,11326.0576362826,11667.500954542063,11608.57776902099,11608.57776902099,-109.06455683168393,-109.06455683168393,-109.06455683168393,0.2827657043160951,0.2827657043160951,0.2827657043160951,-109.34732253600004,-109.34732253600004,-109.34732253600004,0.0,0.0,0.0,11499.513212189308,11450.0,Actual
2020-09-21,11613.220027766192,11344.169424388507,11701.176554709491,11613.220027766192,11613.220027766192,-84.25884265686835,-84.25884265686835,-84.25884265686835,14.318244215285043,14.318244215285043,14.318244215285043,-98.5770868721534,-98.5770868721534,-98.5770868721534,0.0,0.0,0.0,11528.961185109323,11450.0,Actual
2020-09-22,11614.767447347926,11370.695291250879,11700.828954844015,11614.767447347926,11614.767447347926,-85.02448475412298,-85.02448475412298,-85.02448475412298,10.540632141100573,10.540632141100573,10.540632141100573,-95.56511689522357,-95.56511689522357,-95.56511689522357,0.0,0.0,0.0,11529.742962593802,11450.0,Actual
2020-09-23,11616.314866929659,11362.537604175755,11719.418068946261,11616.314866929659,11616.314866929659,-73.88366202972243,-73.88366202972243,-73.88366202972243,19.019696969934447,19.019696969934447,19.019696969934447,-92.90335899965687,-92.90335899965687,-92.90335899965687,0.0,0.0,0.0,11542.431204899936,11450.0,Actual
2020-09-24,11617.862286511392,11372.968769791589,11707.013568771119,11617.862286511392,11617.862286511392,-73.64493951674162,-73.64493951674162,-73.64493951674162,16.977803149983966,16.977803149983966,16.977803149983966,-90.62274266672559,-90.62274266672559,-90.62274266672559,0.0,0.0,0.0,11544.21734699465,11450.0,Actual
2020-09-25,11619.409706093125,11364.324409424456,11714.579132887768,11619.409706093125,11619.409706093125,-88.46669579722328,-88.46669579722328,-88.46669579722328,0.28276570442440746,0.28276570442440746,0.28276570442440746,-88.74946150164769,-88.74946150164769,-88.74946150164769,0.0,0.0,0.0,11530.943010295901,11700.0,Actual
2020-09-28,11624.051964838325,11380.276414051235,11739.419765662851,11624.051964838325,11624.051964838325,-71.43481697618056,-71.43481697618056,-71.43481697618056,14.318244215305885,14.318244215305885,14.318244215305885,-85.75306119148645,-85.75306119148645,-85.75306119148645,0.0,0.0,0.0,11552.617147862145,11800.0,Actual
2020-09-29,11625.599384420058,11383.83795182485,11714.520585571985,11625.599384420058,11625.599384420058,-75.11732457771343,-75.11732457771343,-75.11732457771343,10.540632141089265,10.540632141089265,10.540632141089265,-85.6579567188027,-85.6579567188027,-85.6579567188027,0.0,0.0,0.0,11550.482059842345,11450.0,Actual
2020-09-30,11627.146804001793,11391.787456375263,11738.992292620926,11627.146804001793,11627.146804001793,-66.99320597023669,-66.99320597023669,-66.99320597023669,19.019696969959583,19.019696969959583,19.019696969959583,-86.01290294019626,-86.01290294019626,-86.01290294019626,0.0,0.0,0.0,11560.153598031557,11450.0,Actual
2020-10-01,11628.694223583527,11390.196189961702,11735.113652111002,11628.694223583527,11628.694223583527,-69.82881544200566,-69.82881544200566,-69.82881544200566,16.977803150033452,16.977803150033452,16.977803150033452,-86.8066185920391,-86.8066185920391,-86.8066185920391,0.0,0.0,0.0,11558.86540814152,11450.0,Actual
2020-10-02,11630.24164316526,11360.611657554611,11704.502859378685,11630.24164316526,11630.24164316526,-87.73823616362972,-87.73823616362972,-87.73823616362972,0.28276570443312804,0.28276570443312804,0.28276570443312804,-88.02100186806285,-88.02100186806285,-88.02100186806285,0.0,0.0,0.0,11542.50340700163,11450.0,Actual
2020-10-05,11632.684252048679,11376.721995881051,11732.92514067965,11632.684252048679,11632.684252048679,-79.59069771469159,-79.59069771469159,-79.59069771469159,14.318244215326724,14.318244215326724,14.318244215326724,-93.90894193001832,-93.90894193001832,-93.90894193001832,0.0,0.0,0.0,11553.093554333987,11450.0,Actual
2020-10-06,11633.498455009818,11381.13260443503,11722.979748616483,11633.498455009818,11633.498455009818,-85.9559554454261,-85.9559554454261,-85.9559554454261,10.540632141106048,10.540632141106048,10.540632141106048,-96.49658758653213,-96.49658758653213,-96.49658758653213,0.0,0.0,0.0,11547.542499564392,11750.0,Actual
2020-10-07,11634.312657970957,11384.699235742717,11734.257423045183,11634.312657970957,11634.312657970957,-80.30213484897057,-80.30213484897057,-80.30213484897057,19.019696969927487,19.019696969927487,19.019696969927487,-99.32183181889805,-99.32183181889805,-99.32183181889805,0.0,0.0,0.0,11554.010523121986,12100.0,Actual
2020-10-08,11635.126860932096,11373.707848288866,11731.189547864771,11635.126860932096,11635.126860932096,-85.35537130821717,-85.35537130821717,-85.35537130821717,16.97780315000082,16.97780315000082,16.97780315000082,-102.333174458218,-102.333174458218,-102.333174458218,0.0,0.0,0.0,11549.77148962388,12100.0,Actual
2020-10-09,11635.941063893235,11350.388696786442,11713.466842033944,11635.941063893235,11635.941063893235,-105.1930861947531,-105.1930861947531,-105.1930861947531,0.28276570435111104,0.28276570435111104,0.28276570435111104,-105.47585189910421,-105.47585189910421,-105.47585189910421,0.0,0.0,0.0,11530.747977698482,11750.0,Actual
2020-10-12,11638.383672776652,11373.905433861857,11708.511042110238,11638.383672776652,11638.383672776652,-100.79614727595067,-100.79614727595067,-100.79614727595067,14.318244215347566,14.318244215347566,14.318244215347566,-115.11439149129825,-115.11439149129825,-115.11439149129825,0.0,0.0,0.0,11537.587525500701,11700.0,Actual
2020-10-13,11639.197875737791,11354.99066045435,11709.286768120573,11639.197875737791,11639.197875737791,-107.66106458528549,-107.66106458528549,-107.66106458528549,10.54063214109474,10.54063214109474,10.54063214109474,-118.20169672638022,-118.20169672638022,-118.20169672638022,0.0,0.0,0.0,11531.536811152506,11700.0,Actual
2020-10-14,11640.01207869893,11353.580464335324,11719.860612318978,11640.01207869893,11640.01207869893,-102.11051716739563,-102.11051716739563,-102.11051716739563,19.01969696993591,19.01969696993591,19.01969696993591,-121.13021413733154,-121.13021413733154,-121.13021413733154,0.0,0.0,0.0,11537.901561531535,11350.0,Actual
2020-10-15,11640.826281660069,11361.520110591795,11708.463604408327,11640.826281660069,11640.826281660069,-106.8676655604357,-106.8676655604357,-106.8676655604357,16.977803150009247,16.977803150009247,16.977803150009247,-123.84546871044493,-123.84546871044493,-123.84546871044493,0.0,0.0,0.0,11533.958616099633,11500.0,Actual
2020-10-16,11641.64048462121,11336.704698928075,11689.034874272214,11641.64048462121,11641.64048462121,-126.01359257071636,-126.01359257071636,-126.01359257071636,0.2827657043598312,0.2827657043598312,0.2827657043598312,-126.29635827507616,-126.29635827507616,-126.29635827507616,0.0,0.0,0.0,11515.626892050494,11550.0,Actual
2020-10-19,11644.083093504627,11352.597622091891,11675.569656510559,11644.083093504627,11644.083093504627,-117.30096671688536,-117.30096671688536,-117.30096671688536,14.318244215358723,14.318244215358723,14.318244215358723,-131.6192109322441,-131.6192109322441,-131.6192109322441,0.0,0.0,0.0,11526.78212678774,11650.0,Actual
2020-10-20,11644.897296465766,11338.47011560142,11691.547951612818,11644.897296465766,11644.897296465766,-122.05554552766327,-122.05554552766327,-122.05554552766327,10.540632141104453,10.540632141104453,10.540632141104453,-132.59617766876772,-132.59617766876772,-132.59617766876772,0.0,0.0,0.0,11522.841750938103,11650.0,Actual
2020-10-21,11645.711499426905,11350.689940460883,11698.38617061625,11645.711499426905,11645.711499426905,-114.10982830345121,-114.10982830345121,-114.10982830345121,19.01969696996105,19.01969696996105,19.01969696996105,-133.12952527341227,-133.12952527341227,-133.12952527341227,0.0,0.0,0.0,11531.601671123453,11700.0,Actual
2020-10-22,11646.525702388044,11352.700664464848,11699.055633556256,11646.525702388044,11646.525702388044,-116.22444190928186,-116.22444190928186,-116.22444190928186,16.977803150022744,16.977803150022744,16.977803150022744,-133.2022450593046,-133.2022450593046,-133.2022450593046,0.0,0.0,0.0,11530.301260478762,11650.0,Actual
2020-10-23,11647.339905349185,11332.800138717912,11685.389812764626,11647.339905349185,11647.339905349185,-132.5214401139426,-132.5214401139426,-132.5214401139426,0.28276570432318016,0.28276570432318016,0.28276570432318016,-132.80420581826576,-132.80420581826576,-132.80420581826576,0.0,0.0,0.0,11514.818465235243,11600.0,Actual
2020-10-26,11649.782514232602,11359.889194248151,11717.345219300261,11649.782514232602,11649.782514232602,-114.46778438439134,-114.46778438439134,-114.46778438439134,14.31824421538925,14.31824421538925,14.31824421538925,-128.7860285997806,-128.7860285997806,-128.7860285997806,0.0,0.0,0.0,11535.31472984821,11600.0,Actual
2020-10-27,11650.596717193741,11356.914040599842,11706.251338206761,11650.596717193741,11650.596717193741,-115.99706439819748,-115.99706439819748,-115.99706439819748,10.54063214109314,10.54063214109314,10.54063214109314,-126.53769653929061,-126.53769653929061,-126.53769653929061,0.0,0.0,0.0,11534.599652795543,11600.0,Actual
2020-11-02,11655.481934960577,11398.1831072042,11753.004082529902,11655.481934960577,11655.481934960577,-90.88509476204045,-90.88509476204045,-90.88509476204045,14.318244215297765,14.318244215297765,14.318244215297765,-105.2033389773382,-105.2033389773382,-105.2033389773382,0.0,0.0,0.0,11564.596840198536,11600.0,Actual
2020-11-03,11656.296137921716,11393.050220497755,11727.664054040808,11656.296137921716,11656.296137921716,-90.12154366723726,-90.12154366723726,-90.12154366723726,10.540632141092338,10.540632141092338,10.540632141092338,-100.66217580832961,-100.66217580832961,-100.66217580832961,0.0,0.0,0.0,11566.174594254479,11600.0,Actual
2020-11-04,11657.110340882855,11393.60889243437,11753.194056226252,11657.110340882855,11657.110340882855,-76.92320992908593,-76.92320992908593,-76.92320992908593,19.019696969954094,19.019696969954094,19.019696969954094,-95.94290689904003,-95.94290689904003,-95.94290689904003,0.0,0.0,0.0,11580.18713095377,11300.0,Actual
2020-11-05,11657.924543843994,11406.087584356512,11751.073643555412,11657.924543843994,11657.924543843994,-74.1073965209633,-74.1073965209633,-74.1073965209633,16.977803149998536,16.977803149998536,16.977803149998536,-91.08519967096184,-91.08519967096184,-91.08519967096184,0.0,0.0,0.0,11583.81714732303,11300.0,Actual
2020-11-06,11658.738746805133,11390.103402569715,11750.527145234259,11658.738746805133,11658.738746805133,-85.84495212543303,-85.84495212543303,-85.84495212543303,0.28276570424988234,0.28276570424988234,0.28276570424988234,-86.12771782968291,-86.12771782968291,-86.12771782968291,0.0,0.0,0.0,11572.8937946797,11300.0,Actual
2020-11-09,11661.181355688552,11428.741173608005,11783.753361093419,11661.181355688552,11661.181355688552,-56.69845799534772,-56.69845799534772,-56.69845799534772,14.318244215318607,14.318244215318607,14.318244215318607,-71.01670221066632,-71.01670221066632,-71.01670221066632,0.0,0.0,0.0,11604.482897693204,11750.0,Actual
2020-11-10,11661.99555864969,11438.470626351975,11785.731912823278,11661.99555864969,11661.99555864969,-55.46774904252419,-55.46774904252419,-55.46774904252419,10.540632141109125,10.540632141109125,10.540632141109125,-66.00838118363332,-66.00838118363332,-66.00838118363332,0.0,0.0,0.0,11606.527809607167,11750.0,Actual
